"cpg","logFC","P.Value"
"cg04345332",0.000605482628145676,0.72941874344272
"cg25005515",-8.83237333886547e-05,0.940569485061515
"cg26721382",0.00289626209421518,0.39284242213678
"cg18084114",-0.00103510220056933,0.516612532633909
"cg08463932",0.000821250754568984,0.60362868771724
"cg17503629",0.00104446219625089,0.829632447618908
"cg19653440",0.000928556512255844,0.301921038256869
"cg03603203",-8.57330587085888e-05,0.856558367190623
"cg12864581",0.00148183426955118,0.282559779313948
"cg15084470",-0.00126492325531308,0.171211012467408
"cg11531932",0.000360937591256225,0.625986008237736
"cg27510041",0.000987342835753225,0.548843541866742
"cg00565263",0.0010249662520547,0.558012817605313
"cg11573219",-0.00110856880904878,0.818575090116183
"cg18939666",0.00137365257987808,0.454743100860903
"cg06226431",5.94979030938585e-05,0.906141809846883
"cg15677989",-0.00022645810034272,0.832113553045173
"cg05944260",-0.00470907755096709,0.0987979763015677
"cg17797480",-0.000448223073547316,0.74524985066408
"cg09015569",6.27009703276512e-05,0.930991060766604
"cg14023159",1.1223605876405e-05,0.966380348399801
"cg19721787",-0.000517579654384399,0.689283742681313
"cg17798347",0.000294196356255746,0.162080757840866
"cg01070065",0.00034409101571385,0.583468350228873
"cg04249754",-0.000941163689529961,0.418432767740497
"cg03762702",0.00334284003707459,0.415246518569985
"cg00292107",0.00316641192270889,0.19738687586542
"cg09072560",0.00114001787876324,0.596432875564364
"cg04484947",0.0023422209777828,0.166558767756168
"cg16124641",0.00783805098242219,0.00942073559907759
"cg22358606",0.000682826468579205,0.147988169630728
"cg22350438",-0.00134177063575284,0.700040267977278
"cg07191012",0.00166581201332663,0.105617383736042
"cg20611334",0.00348756693683245,0.0829294503303478
"cg00668227",-0.000530021677171576,0.681040548452215
"cg00912746",0.0164397248391526,0.0146140976885717
"cg11524235",-0.0128012863988997,1.26855172802164e-06
"cg26266099",-0.00379615173506398,0.10757626058055
"cg12731430",-0.00231616447528937,0.499327376000636
"cg15860924",0.00218086893735576,0.0334102497184882
"cg06179749",0.000350796804515598,0.597128386961951
"cg11976407",0.000199633172359491,0.432002012912449
"cg26227027",-0.00170363070244035,0.360809569239557
"cg03888918",-0.0010746913844534,0.496102617811634
"cg25104186",0.000621983554044085,0.672861840180742
"cg03325403",-0.00328946550497944,0.216236994631443
"cg07975793",0.000211144894559333,0.810606223042348
"cg24941457",-1.43426259137896e-05,0.984635585788577
"cg05695604",0.00744119290541736,0.00796253619599986
"cg02031245",1.1152809014576e-05,0.973533010266711
"cg10431747",0.00936753640449429,0.00146709387931025
"cg21472953",-0.000494559478642573,0.588199729429646
"cg07176146",0.000320951308396026,0.331573382055887
"cg00114029",0.00100070940572523,0.0536417244892413
"cg15081344",0.000451029840590385,0.78011144407493
"cg00483992",-0.00167531418181866,0.366357761819887
"cg09834465",-0.00683883810074981,0.0657092886691648
"cg23283172",1.36182799648255e-06,0.998075442781988
"cg13931565",8.92708116380143e-05,0.904217322781729
"cg19163067",0.000317730835257343,0.92984076767301
"cg01828530",0.00669106461941279,0.0345399557263825
"cg13794863",-0.000746883803575133,0.627799239940684
"cg08856776",0.000618349242550858,0.0976287246499008
"cg21474509",0.000127577059506758,0.59849844382867
"cg11582116",0.000861997222295666,0.0157033535087243
"cg02141814",0.000268815240245043,0.896086864361886
"cg16520795",0.0011058426149869,0.257271874900546
"cg00169111",0.000707026157721785,0.565533367522326
"cg09890687",-3.43680000448895e-05,0.776844567737666
"cg16128155",0.000727923975698312,0.412301816585745
"cg21418854",0.00230690731230526,0.136857820354796
"cg18318765",0.000507231538375101,0.733431626666282
"cg17139085",0.0105377460947841,0.0223512867907983
"cg22810403",0.00176300126445386,0.257901487855939
"cg09514174",-0.00832061952227936,0.0428966052080527
"cg05154390",0.0045393210049444,0.0900999813217071
"cg18769374",4.73324839688052e-05,0.982779272856122
"cg05589454",-0.0023865774711072,0.0875740028014344
"cg04851505",0.00297474839868836,0.140933405064861
"cg11717705",-0.000801674650996025,0.700461548287634
"cg03140118",-0.00343812138898055,0.0979711963416232
"cg08706837",-0.000993519619588985,0.455632345223657
"cg17226042",0.00279919623005131,0.561971540651958
"cg01711073",-1.06149215975404e-05,0.944027642782267
"cg20768399",-0.008982442366853,0.000546061747130306
"cg26653091",-0.00765187946077124,0.0211282250556184
"cg04862500",0.000189450035705115,0.855591142280177
"cg03989610",0.000719259455427231,0.369439372089361
"cg24088508",-0.00969457828457994,0.616547280925677
"cg27170260",-0.00174861975250516,0.540791590468713
"cg06917450",-0.00203696781551113,0.875604746791274
"cg13851466",0.00259295912126005,0.190812078191739
"cg04219099",0.00276144781035075,0.392091852768089
"cg09179903",-0.000837522616873318,0.418896079751825
"cg26528311",0.000304276708680755,0.942073572792466
"cg25196440",0.000477424999919141,0.535076224074667
"cg13919420",0.00206971110823001,0.267142718211867
"cg10888390",0.00194185752525965,0.127588169836014
"cg07077978",0.00175414509369399,0.339167875873503
"cg25879102",0.0011544603439081,0.0676409895429189
"cg24080008",0.000571816276874701,0.85737003577423
"cg20144984",0.00013793408849294,0.957188049319208
"cg03324654",0.00322481578361443,0.269515822515961
"cg00073543",-0.000999114136361191,0.746665231027866
"cg09814029",-0.00176301972649627,0.589465543200932
"cg13202591",0.000977643161107956,0.736160637998866
"cg08867767",0.00446426316269294,0.0551203301290913
"cg07388493",-0.00454920936506514,0.148001505292736
"cg16918585",-2.49973417235035e-05,0.944264658362363
"cg08456420",0.00167956536382223,0.76153824983423
"cg06115679",-0.000488405174378876,0.470051196651677
"cg07554759",0.00130453572395169,0.0788022140342026
"cg09790512",-6.09380996586705e-05,0.920025616657557
"cg14893456",0.00306334322148789,0.293497009424886
"cg22080061",0.000182027601152303,0.475023623087899
"cg16384492",-0.000450189905291264,0.580817287793459
"cg17449954",-0.000698705312049861,0.848634528562803
"cg00036110",0.000365057725630996,0.885544193336033
"cg14165978",-0.00202744778281615,0.43399865221924
"cg07703391",-0.0191986896440361,0.404130334833756
"cg22016731",-0.00432462542061524,0.266805998225017
"cg10490227",0.00590405976784464,0.120120790272964
"cg19694978",0.000507378553671417,0.12469306720731
"cg18885365",0.00207442817041772,0.589956670338549
"cg17013432",3.47337263844512e-05,0.897548672595622
"cg10622684",0.00101274462972765,0.62966756083725
"cg13502356",0.00231163040478126,0.00525325434205617
"cg05629350",3.08632419261662e-05,0.967224273960371
"cg02892595",0.000451876642088494,0.0735156229213314
"cg06158040",0.00246845710110699,0.301062924214679
"cg26808224",0.000322820765083931,0.244437489522968
"cg11417323",0.00468556878191462,0.490551648061387
"cg16167741",-0.00340994241860526,0.113860560404124
"cg07560948",0.0012418295405786,0.708530489358382
"cg15043057",-0.000434953363063376,0.817379923341703
"cg27227596",0.000805020701680816,0.764480513959099
"cg05152781",0.0252966437237499,0.000402573694502824
"cg12614395",0.000210929650147609,0.793896725305616
"cg02331143",0.000100754398268865,0.641768818478084
"cg27169610",0.000327987415862258,0.6369476334291
"cg01937267",0.000209772676052832,0.773032057377426
"cg24323341",4.01514152973966e-05,0.846072452789669
"cg00296565",-0.00032361848424923,0.703272461936406
"cg01594290",0.00112668911880853,0.355254238895331
"cg17100200",0.00224906761548939,0.214813025928261
"cg09501290",-0.00110550915852042,0.21488259215873
"cg20757758",-3.06058575372427e-05,0.926799680240177
"cg11332388",-0.00176682699890782,0.0579289467262762
"cg10332296",0.00179118921978603,0.00646697159807332
"cg08625842",-0.00112975008406368,0.817827879915976
"cg13563070",-0.00086545800062342,0.257496446189582
"cg07558682",0.000143555853665892,0.58474521582983
"cg21881116",0.000474403189555001,0.143314724616277
"cg00451039",-9.10512570314505e-05,0.856651498511361
"cg06982917",0.000115006735493393,0.66745334701871
"cg00410895",0.000260211501113848,0.544492993721261
"cg22613799",0.000460919447657713,0.0581060824437588
"cg12656391",0.0089117567073288,0.00324098799636948
"cg04860656",0.000892306149469797,0.00624844809705443
"cg04031129",9.14619538933163e-05,0.522896550434434
"cg01244651",0.000907351646769914,0.70436003271306
"cg08706567",-0.00777794279597061,0.335028683514409
"cg17138539",0.00167757667965221,0.354337102425324
"cg24476096",0.000955817588535768,0.078741856155137
"cg14222275",-5.98984172425727e-05,0.889352147987964
"cg06188908",-0.00212721017215587,0.483516272580688
"cg09512111",0.00194310240053202,0.456709660607941
"cg26064481",0.00783796263328444,0.00301170054336412
"cg22029985",0.000577583340819109,0.570708034065699
"cg24505556",0.000503485750852688,0.0628200656742873
"cg10886334",8.74160830262176e-05,0.928280934876781
"cg07166795",0.000217289471257037,0.561848889269965
"cg04259904",0.00128538696136893,0.803259110235753
"cg23212751",-0.000918617632071089,0.488237839043157
"cg11224575",0.000387257838672432,0.596724042336178
"cg00014900",0.00135287439368861,0.0727127059443116
"cg08644360",0.000443267985149369,0.65859924886872
"cg13940715",0.00076075448753811,0.677553934625549
"cg09470012",0.000616686008748348,0.744532853232117
"cg05104351",0.00238779031169875,0.258943139547425
"cg18202456",-0.000328642581927505,0.787344508091353
"cg24337193",0.000281601676729281,0.766613467325354
"cg01422881",-0.000554359905024896,0.815646521545784
"cg17598287",0.000611959181912872,0.489924970313759
"cg13876163",0.00182073382301894,0.0621512422951612
"ch.1.1391820F",-0.00682733802808112,0.211660846793931
"cg01881870",0.00213286030853603,0.278997158511725
"cg17755386",-0.00463784111858804,0.00502349246182679
"cg03912703",0.00336149672945525,0.278658127009296
"cg01059432",0.0074643451850069,0.04657183267663
"cg00352397",0.00052622955906267,0.343076414226622
"cg12444450",-0.000644791501918557,0.791336636089198
"cg11155625",0.000410375202726698,0.470671453225715
"cg25599763",0.00034753160060364,0.0982875524821941
"cg00041872",-0.000611543625961343,0.426617294672145
"cg05153416",-0.000302780580652691,0.837559504776031
"cg18885107",0.000679197608390713,0.17048521853153
"cg16519173",0.000264990176213717,0.525056556557782
"cg25706281",0.00142297969227016,0.757262053667808
"cg04752042",0.00117232535441896,0.512455468638701
"cg26837630",1.08727703591692e-05,0.990963279237695
"cg20806264",0.00169191194641391,0.19153202685257
"cg11528978",0.0010390831831606,0.12253803676956
"cg24590395",-0.00382850627484508,0.213231642042307
"cg10749607",0.0035156723635838,0.197275179056265
"cg07810156",0.000443361166659458,0.74859205817618
"cg10026317",-0.00410591600021925,0.333326169965975
"cg22438763",0.00588040708669568,0.308753052583376
"cg26518431",-0.00248954825031862,0.130425372489568
"cg24114899",0.00199918120180912,0.477265053005331
"cg16076997",0.00064109709559677,0.426748929903953
"cg11585805",0.00497256237970007,0.0329987144189783
"cg21399492",0.000786597435545486,0.757060128845309
"cg17739555",0.00938188612443807,0.00690577340001537
"cg24940885",-0.00180977646137541,0.38798196666931
"cg05598581",-0.00169968645553903,0.446395394462103
"cg06961354",-0.000778128978646243,0.81033584251415
"cg03389761",1.40276039619578e-05,0.988253911646649
"cg24553170",-0.00589127703852134,0.211327103738255
"cg14175771",-0.0002485080526273,0.5814973602364
"cg11702368",0.00218059916377093,0.320642589929632
"cg02710163",-0.00138850680499791,0.412569990737576
"cg13909582",0.00502165642431346,0.0108580790276559
"cg06159394",0.00359739769479168,0.0403713189823469
"cg17744293",0.000583864822738004,0.713264119522432
"cg13941830",0.00415044163658495,0.142940362184601
"cg21682062",0.000104807124599526,0.628166251532661
"cg05132999",0.00175635720484367,0.234640685068393
"cg12688609",-0.00537219933915779,0.00990743642316164
"cg10027723",-0.00121857976028483,0.0894002270498571
"cg04542977",0.00417371072231875,0.307693241600734
"cg17403995",-0.00165331601518335,0.407080357196771
"cg07918569",-2.37548714848025e-05,0.951868634960628
"cg10541053",-0.000353781267366586,0.538012678144764
"cg24004447",-6.07563131447521e-05,0.8884815000073
"cg16602500",0.000902707930116607,0.859049429221891
"cg24577420",0.0009684450255249,0.0995240817976911
"cg00814357",1.36610710292649e-05,0.99109304775481
"cg00653085",0.00413445070023593,0.164561402811607
"cg06600287",0.0227786420028806,1.92707776114897e-05
"cg18150687",0.0015136086253425,0.555851030969423
"cg21538631",0.000256779359472619,0.681592648419858
"cg27298057",0.000141000312334693,0.850343770253489
"cg12689689",0.00120928688487718,0.516529132797178
"cg02155655",0.0198755401053082,0.00250146641048051
"cg12623695",-0.000275818889935552,0.454800213778945
"cg24553773",-0.00016919484605499,0.867661648380326
"cg07136920",-0.00505481454075572,0.517027903633063
"cg24441220",0.000632544505808888,0.570656352385015
"cg23019565",-0.00447313647956807,0.127678347659356
"cg20148127",-0.00116026098887565,0.386425876347683
"cg12579676",6.25504623690547e-05,0.76126237311891
"cg14169160",-0.000551246245894047,0.23862266293929
"cg06659338",0.00493007810865574,0.366144116745088
"cg21785067",-0.00133972365628731,0.710037058709806
"cg05808815",-6.71215381776268e-05,0.953258411596451
"cg16316543",0.00171832639002533,0.159969733295006
"cg02832224",-0.000307036516286087,0.903976190160223
"cg16411101",7.35923333240872e-05,0.878840000906715
"cg10165689",-0.000477870955980475,0.647299841266914
"cg06970960",0.00104315382294705,0.267092754097113
"cg24834436",-0.00551276900999313,0.142907885222508
"cg10499176",0.000676357354874603,0.381225660259995
"cg13941374",-0.000553814566819295,0.239130498472908
"cg11811705",0.000791869325930016,0.569183127623164
"cg06985721",-0.00440512405435785,0.000433515704735375
"cg27444609",-1.98975088517144e-06,0.996497950147055
"cg14993491",-0.000399875499973807,0.920661544289084
"cg13191808",-0.000494185173613228,0.690033557896715
"cg24251441",-0.000345042574509294,0.76291126905362
"cg03317618",0.000461632289176123,0.424878177806391
"cg11523071",0.00163295195340178,0.317247330751096
"cg12628061",-0.0112839537818886,0.0285525795103178
"cg27547053",-0.000125501096887841,0.746383235340749
"cg02361458",-0.00205171102067107,0.468817240797687
"cg25726133",0.00019126300740125,0.765560146380164
"cg01074356",-0.0014164246029838,0.415367332052206
"cg01100068",0.00272409780437137,0.00218898898484841
"cg00554413",0.0026353723803797,0.177919667739972
"cg10895022",0.00129027902220862,0.455151415590366
"cg15500320",8.58586266329214e-05,0.700127893186289
"cg16264035",0.00821115373180508,0.00386426261765601
"cg19316897",-0.000202702734331544,0.933454425112636
"cg09550810",-0.00228995863753712,0.146097425571108
"cg03132702",0.00033806998708465,0.705775496605693
"cg02657892",0.000347391997052716,0.251822788104956
"cg11146821",-4.307040139006e-05,0.990858431686428
